Price,Brand,Model,Capacity,Type,RPM,Interface,Form Factor,Link
239.99,Crucial,CT480BX300SSD1,480,SSD,0,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B073W4N5KB?tag=pcbuilder00-20
380.77,Crucial,M500,480,SSD,0,M.2,M.2-2280,https://amazon.com/dp/B00HBKM6UO?tag=pcbuilder00-20
39.99,Crucial,P2,500,SSD,0,PCIe 3.0 x4,M.2-2280,https://amazon.com/dp/B086BGWNY8?tag=pcbuilder00-20
47.99,Crucial,MX500,500,SSD,0,SATA III 6 Gb/s,"2.5""",https://amazon.com/dp/B0786QNS9B?tag=pcbuilder00-20
64.03,Crucial,CT500P5PSSD8,500,SSD,0,M.2 PCIe 4.0 X4,M.2-2280,https://amazon.com/dp/B098W1NDV2?tag=pcbuilder00-20
397.77,Crucial,MX200,500,SSD,0,M.2,M.2-2260,https://amazon.com/dp/B00RZ6GZYM?tag=pcbuilder00-20
477.77,Crucial,CT500MX200SSD3,500,SSD,0,mSATA,mSATA,https://amazon.com/dp/B00RQA6GF0?tag=pcbuilder00-20
159.99,Crucial,MX300,525,SSD,0,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01IAGSD68?tag=pcbuilder00-20
249.99,Crucial,CT525MX300SSD4,525,SSD,0,M.2 SATA,M.2-2280,https://amazon.com/dp/B01L80DH4G?tag=pcbuilder00-20
377.97,Crucial,CT064M4SSD3,64,SSD,0,mSATA,mSATA,https://amazon.com/dp/B008393M2S?tag=pcbuilder00-20
59,Crucial,CT960M500SSD1,960,SSD,0,SATA 6.0 Gb/s,"2.5""",https://amazon.com/dp/B00BQ8RGL6?tag=pcbuilder00-20
85.49,Seagate,ST3000VX015,3000,HDD,5000,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09XDST9RF?tag=pcbuilder00-20
93.82,Seagate,ST4000VX016,4000,HDD,5000,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0B5573SSV?tag=pcbuilder00-20
32.99,HGST,Z5K500,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B004RCNQ0S?tag=pcbuilder00-20
29.49,HGST,Z5K500,500,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B005GKXTCK?tag=pcbuilder00-20
34.99,HGST,0J11561,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B00486TKXU?tag=pcbuilder00-20
42.99,HGST,0J11563,750,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B00486TKYY?tag=pcbuilder00-20
267,Hitachi,5K3000,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0051PGDRI?tag=pcbuilder00-20
69,Hitachi,0A57912,250,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B002GUQHIQ?tag=pcbuilder00-20
72.73,Hitachi,5K3000,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00684XVFS?tag=pcbuilder00-20
135,Hitachi,0Y30055,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B00492BU0E?tag=pcbuilder00-20
150,Hitachi,Z5K500,500,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0071LQ1LI?tag=pcbuilder00-20
62.99,Lenovo,0A65633,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B008HVLGQQ?tag=pcbuilder00-20
34,Samsung,ST1000LM024,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B009BZUL6I?tag=pcbuilder00-20
89.95,Samsung,HM160HC,160,HDD,5400,PATA 100,"2.5""",https://amazon.com/dp/B000W42EI0?tag=pcbuilder00-20
65,Samsung,HM320II,320,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B002IRGSHC?tag=pcbuilder00-20
154,Samsung,Spinpoint F2,500,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001MSLQ2A?tag=pcbuilder00-20
34.85,Seagate,ST1000LM035,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01C4W29XC?tag=pcbuilder00-20
44.99,Seagate,BarraCuda,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07D99KFPK?tag=pcbuilder00-20
44.99,Seagate,BarraCuda,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01LYNQXCP?tag=pcbuilder00-20
45.53,Seagate,ST1000LMZ48,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B07H28QRKN?tag=pcbuilder00-20
49.99,Seagate,STBD1000100,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B007PG25UU?tag=pcbuilder00-20
97.77,Seagate,Barracuda,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B075YPRCWC?tag=pcbuilder00-20
153.75,Seagate,ST9160314AS,160,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B003Z4L60Q?tag=pcbuilder00-20
61,Seagate,ST2000DM005,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07FD98N7N?tag=pcbuilder00-20
66.99,Seagate,BarraCuda,2000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01LX13P71?tag=pcbuilder00-20
72.5,Seagate,ST2000LM015,2000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01C4W2P18?tag=pcbuilder00-20
100,Seagate,ST2000VX003,2000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B00PG91SAG?tag=pcbuilder00-20
100.62,Seagate,ST2000VN003,2000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0BNGNB5HB?tag=pcbuilder00-20
23.29,Seagate,ST9250315AS,250,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B002BWPWXK?tag=pcbuilder00-20
79.99,Seagate,ST3000DMZ07,3000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B07H2GY8ZS?tag=pcbuilder00-20
192.89,Seagate,ST3000LM024,3000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01LWPEVPL?tag=pcbuilder00-20
56.95,Seagate,ST9320325AS,320,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B0027P9CZK?tag=pcbuilder00-20
65,Seagate,ST4000DM004,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0713R3Y6F?tag=pcbuilder00-20
67.99,Seagate,BarraCuda,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07D9C7SQH?tag=pcbuilder00-20
74.19,Seagate,BarraCuda,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B071WLPRHN?tag=pcbuilder00-20
80.99,Seagate,ST4000VN006,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09T74CSCW?tag=pcbuilder00-20
100.36,Seagate,ST2000XV008,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01LOOJ8UI?tag=pcbuilder00-20
118,Seagate,ST4000LM024,4000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01LZMUNGR?tag=pcbuilder00-20
125,Seagate,ST4000DM005,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01LNJBA50?tag=pcbuilder00-20
300,Seagate,ST4000LM016,4000,HDD,5400,SATA 6.0 Gb/s,"2.5""",https://amazon.com/dp/B01C4VZO7G?tag=pcbuilder00-20
19,Seagate,ST940818SM,40,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B002GTXX1G?tag=pcbuilder00-20
35,Seagate,ST940817SM,40,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B002GTZYS6?tag=pcbuilder00-20
133,Seagate,ST5000LM000,5000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01M0AADIX?tag=pcbuilder00-20
25.99,Seagate,ST500LT012,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B008BTOBWA?tag=pcbuilder00-20
32.9,Seagate,ST500DM009,500,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B01IEKG3TY?tag=pcbuilder00-20
36.49,Seagate,ST9500325AS,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B001R4BBL0?tag=pcbuilder00-20
38.99,Seagate,ST905003N1A1AS-RK,500,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B001MTWSLW?tag=pcbuilder00-20
39,Seagate,ST500LM030,500,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B01M0AAA6X?tag=pcbuilder00-20
72,Seagate,FBA_ST500LT032,500,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00EFMO0JG?tag=pcbuilder00-20
79,Seagate,ST9500325ASG,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B002BWPWXU?tag=pcbuilder00-20
99.99,Seagate,BarraCuda 6TB,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07H28SY39?tag=pcbuilder00-20
109.99,Seagate,Barracuda,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B075WX2TKM?tag=pcbuilder00-20
133,Seagate,ST6000VX001,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B079HCMBFT?tag=pcbuilder00-20
134.49,Seagate,ST6000VX001,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07H28M89D?tag=pcbuilder00-20
134.99,Seagate,ST6000VN001,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B086DQNWH1?tag=pcbuilder00-20
149.99,Seagate,ST6000VN006,6000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0BNGN1DL3?tag=pcbuilder00-20
49.95,Seagate,ST9640423AS,640,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B008C912Y4?tag=pcbuilder00-20
119.99,Seagate,BarraCuda,8000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07H289S7C?tag=pcbuilder00-20
128.43,Seagate,ST8000DM004,8000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B075WYBQXJ?tag=pcbuilder00-20
49.99,Seagate,ST980815A,80,HDD,5400,PATA 100,"2.5""",https://amazon.com/dp/B001R4BBUG?tag=pcbuilder00-20
31.23,Toshiba,MQ01ABD100V-PS,1000,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B07NGKRNVF?tag=pcbuilder00-20
48.9,Toshiba,HDKBB96,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B0089NK7TO?tag=pcbuilder00-20
95.9,Toshiba,4040S31,1000,HDD,5400,SATA 3.0 Gb/s,"2.5""",https://amazon.com/dp/B0151KMB9G?tag=pcbuilder00-20
96.8,Toshiba,PH2100U-1I54,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B009AOFKVG?tag=pcbuilder00-20
207,Toshiba,MK1059GSM,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0047EB4XW?tag=pcbuilder00-20
79.75,Toshiba,HDWL120EZSTA,2000,HDD,5400,SATA 6.0 Gb/s,"2.5""",https://amazon.com/dp/B07CZ4C5T9?tag=pcbuilder00-20
29.49,Toshiba,MK2576GSX,250,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B004UGSF4I?tag=pcbuilder00-20
78.78,Toshiba,MK2533GSG,250,HDD,5400,SATA 3 Gb/s,"1.8""",https://amazon.com/dp/B0046TMBSK?tag=pcbuilder00-20
95.99,Toshiba,HDWT720UZSVA,3000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B093B7V65D?tag=pcbuilder00-20
12.98,Toshiba,MQ01ABD032,320,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B008LA66BI?tag=pcbuilder00-20
13.9,Toshiba,MK3276GSX,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B004UGUVU4?tag=pcbuilder00-20
119.95,Toshiba,MK3265GSX,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B003ZTIANC?tag=pcbuilder00-20
95.66,Toshiba,HDWD240UZSVA,4000,HDD,5400,SATA 6.0 Gb/s,"2.5""",https://amazon.com/dp/B081K7V56W?tag=pcbuilder00-20
127.99,Toshiba,HDWT840UZSVA,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09DJNZBJ4?tag=pcbuilder00-20
136.95,Toshiba,S300,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07NTC8G12?tag=pcbuilder00-20
16.9,Toshiba,MQ01ABD050,500,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B008RZLSWE?tag=pcbuilder00-20
170.21,Toshiba,HDWT860UZSVA,6000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09662YQJB?tag=pcbuilder00-20
44,Toshiba,CR5609,640,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0039ZED1U?tag=pcbuilder00-20
62.5,Toshiba,MK7559GSXP,750,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B003YGEPHG?tag=pcbuilder00-20
28.99,Western Digital,WD10EURX,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B006IMFT32?tag=pcbuilder00-20
30.95,Western Digital,WDBMYH0010BNC-NRSN,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B00D901NX6?tag=pcbuilder00-20
35.49,Western Digital,WD10SPCX,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00DCM91WQ?tag=pcbuilder00-20
35.85,Western Digital,WD10JUCT,1000,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B007PFQ23C?tag=pcbuilder00-20
39.89,Western Digital,WD10SPZX,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B071F9MLJJ?tag=pcbuilder00-20
42.53,Western Digital,WD10PURZ,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B072L175ZW?tag=pcbuilder00-20
44.83,Western Digital,WD10EFRX,1000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B008JJLXO6?tag=pcbuilder00-20
48.99,Western Digital,Blue,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013HNYVLA?tag=pcbuilder00-20
49,Western Digital,WDBMMA0010HNC-NRSN,1000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00D8X0IJ4?tag=pcbuilder00-20
79.99,Western Digital,WD10JFCX,1000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00EHBES1U?tag=pcbuilder00-20
85,Western Digital,WD10EAVS,1000,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B001EXA20A?tag=pcbuilder00-20
104.5,Western Digital,WD10EADS,1000,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B001IEZX3G?tag=pcbuilder00-20
65,Western Digital,WD15EVDS,1500,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B002T3TLR4?tag=pcbuilder00-20
72.99,Western Digital,WD15EARS,1600,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B002ZCXJZE?tag=pcbuilder00-20
269.99,Western Digital,WD101EFAX,10000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B083JXTH5L?tag=pcbuilder00-20
279,Western Digital,WD100PURZ,10000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B06XRRT1PJ?tag=pcbuilder00-20
279.99,Western Digital,WD100EFAX,10000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0719498XY?tag=pcbuilder00-20
297.34,Western Digital,WD120EFAX,12000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07RQ99XJH?tag=pcbuilder00-20
359.99,Western Digital,WD140EFFX,14000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07YFGMZVV?tag=pcbuilder00-20
28,Western Digital,WD1600BEVT,160,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B001P80F10?tag=pcbuilder00-20
60,Western Digital,WD1600BEVS,160,HDD,5400,SATA 1.5 Gb/s,"2.5""",https://amazon.com/dp/B000Q85P10?tag=pcbuilder00-20
139.99,Western Digital,WD1600AVCS,160,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B007GFYF6M?tag=pcbuilder00-20
36.99,Western Digital,WD20EURX,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00DXOJJQQ?tag=pcbuilder00-20
44.99,Western Digital,WD20EFAX,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07PGWXQCM?tag=pcbuilder00-20
46.99,Western Digital,WD20EZAZ,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07JC1TQ7N?tag=pcbuilder00-20
56.99,Western Digital,WD20EZRZ,2000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B013QFRS2S?tag=pcbuilder00-20
63,Western Digital,WD22PURZ,2000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B09N9XK7V4?tag=pcbuilder00-20
64.99,Western Digital,WD20SPZX,2000,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B079BQS5WQ?tag=pcbuilder00-20
65,Western Digital,WD20PURZ,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B071RM2HS7?tag=pcbuilder00-20
65,Western Digital,WD20EFZX,2000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08VH891FS?tag=pcbuilder00-20
71.99,Western Digital,SATA2000D,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B008JJLZ7G?tag=pcbuilder00-20
84,Western Digital,WDBMMA0020HNC-NRSN,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00D8X0ILW?tag=pcbuilder00-20
85.77,Western Digital,WD20PURX,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00IMPO5MO?tag=pcbuilder00-20
85.91,Western Digital,WD20EARX,2000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B004VFJ9MK?tag=pcbuilder00-20
99.75,Western Digital,WD20EURS,2000,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B0042AG9V8?tag=pcbuilder00-20
99.99,Western Digital,WD20EARS,2000,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B002ZCXK0I?tag=pcbuilder00-20
120.9,Western Digital,HD-W20EADS,2000,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001RB1TIS?tag=pcbuilder00-20
21.99,Western Digital,WD2500AVCS,250,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B007GFYFCQ?tag=pcbuilder00-20
34.99,Western Digital,WD2500BEVT,250,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B001IKRKO0?tag=pcbuilder00-20
46.99,Western Digital,WD2500BPVT,250,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0037NYQ8E?tag=pcbuilder00-20
74.53,Western Digital,WD2500AVVS,250,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001VKY8GA?tag=pcbuilder00-20
91.75,Western Digital,WD2500LPVX,250,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00C9TED9E?tag=pcbuilder00-20
96.6,Western Digital,WD2500LPVT,250,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B007U1YB34?tag=pcbuilder00-20
120,Western Digital,WD2500BUCT,250,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B005ERRILI?tag=pcbuilder00-20
59.99,Western Digital,Blue,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013HNYV42?tag=pcbuilder00-20
59.99,Western Digital,WD30EFAX,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B083XVD1FP?tag=pcbuilder00-20
64.59,Western Digital,WD30EZAZ,3000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08XDG9ND6?tag=pcbuilder00-20
64.99,Western Digital,WDBMMA0030HNC-NRSN,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00D8X0IEY?tag=pcbuilder00-20
65.49,Western Digital,WD30PURX,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00IMPO5N8?tag=pcbuilder00-20
69.11,Western Digital,WD30PURX,3000,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B004W9BKE0?tag=pcbuilder00-20
70.41,Western Digital,WD30EFZX,3000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08VH9NDV7?tag=pcbuilder00-20
75.88,Western Digital,WD30PURZ,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B0718XQQJ9?tag=pcbuilder00-20
95,Western Digital,WD30EFRX,3000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B008JJLW4M?tag=pcbuilder00-20
149.95,Western Digital,WDBAAY0030HNC-NRSN,3000,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B004YNQKRG?tag=pcbuilder00-20
176.57,Western Digital,WD30EZRS,3000,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B0053H9JFM?tag=pcbuilder00-20
13.99,Western Digital,WD3200LPVX,320,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00C9TECUO?tag=pcbuilder00-20
21.98,Western Digital,WDBABC3200ANC-NRSN,320,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B00473ZRGS?tag=pcbuilder00-20
25,Western Digital,4625188,320,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B015LOVIAK?tag=pcbuilder00-20
26.1,Western Digital,WD3200BUCT,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B005EV1SRO?tag=pcbuilder00-20
32.99,Western Digital,WD3200AVCS,320,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B007GFYG6G?tag=pcbuilder00-20
36.99,Western Digital,WD3200BPVT,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0037NYQ7K?tag=pcbuilder00-20
39.49,Western Digital,WD3200BEVT,320,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B0011U65F2?tag=pcbuilder00-20
49.99,Western Digital,WD3200LPCX,320,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B0150O7MJM?tag=pcbuilder00-20
64.99,Western Digital,WD Red NAS,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B083XVY99B?tag=pcbuilder00-20
66.85,Western Digital,WD40EZAZ,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B087QTVCHH?tag=pcbuilder00-20
69.99,Western Digital,WD40EFPX,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0BDXSK2K7?tag=pcbuilder00-20
72.95,Western Digital,WDBMMA0040HNC-ERSN,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00L1FLSKE?tag=pcbuilder00-20
78.17,Western Digital,WDBH2D0040HNC-NRSN,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B00LV93EFW?tag=pcbuilder00-20
84.49,Western Digital,WD40PURZ,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B071KVB4F8?tag=pcbuilder00-20
87.8,Western Digital,WD40PURZ,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B00IMPO5OW?tag=pcbuilder00-20
93.99,Western Digital,WDBAVV0040HNC-WRSN,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08L3H51DX?tag=pcbuilder00-20
99.99,Western Digital,WD40EFZX,4000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B08VH8C3WZ?tag=pcbuilder00-20
104.99,Western Digital,Blue,4000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B013HNYV8I?tag=pcbuilder00-20
19.67,Western Digital,WD5000AVCS,500,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B004VFJTE8?tag=pcbuilder00-20
19.95,Western Digital,WDBMYH5000ANC-NRSN,500,HDD,5400,SATA III Gb/s,"2.5""",https://amazon.com/dp/B00D8X0HFE?tag=pcbuilder00-20
21.98,Western Digital,WD5000AADS,500,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B002P3KO4C?tag=pcbuilder00-20
26.99,Western Digital,WD5000LPVX,500,HDD,5400,SATA 6 Gb/s,"2.5""",https://amazon.com/dp/B00C9TECFO?tag=pcbuilder00-20
29.99,Western Digital,WD5000AVVS,500,HDD,5400,SATA III Gb/s,"3.5""",https://amazon.com/dp/B001DNSZAK?tag=pcbuilder00-20
39.99,Western Digital,WD5000BPVT,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B0037NYQ6Q?tag=pcbuilder00-20
45,Western Digital,WD05PURZ,500,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0713RHF9H?tag=pcbuilder00-20
49.16,Western Digital,WD5000AACS,500,HDD,5400,SATA 3 Gb/s,"3.5""",https://amazon.com/dp/B00165RLL4?tag=pcbuilder00-20
52.36,Western Digital,WD5000AZRZ,500,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B013HNYV9W?tag=pcbuilder00-20
58.38,Western Digital,WD5000LPZX,500,HDD,5400,SATA 6.0 Gb/s,"2.5""",https://amazon.com/dp/B0832V3FPB?tag=pcbuilder00-20
147,Western Digital,WD5000BUDT,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B003AJZT18?tag=pcbuilder00-20
196,Western Digital,WD5000BUCT,500,HDD,5400,SATA 3 Gb/s,"2.5""",https://amazon.com/dp/B005WU3596?tag=pcbuilder00-20
79.99,Western Digital,WD60EZAZ,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07MYKZGVX?tag=pcbuilder00-20
89.77,Western Digital,WD60EFAX,6000,HDD,5400,SATA 6 Gb/s,"3.5""",https://amazon.com/dp/B07MYL7KVK?tag=pcbuilder00-20
114,Western Digital,WD60EFPX,6000,HDD,5400,SATA 6.0 Gb/s,"3.5""",https://amazon.com/dp/B0BDXQ61Z9?tag=pcbuilder00-20
