Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,CAS latency,Link
399.99,Corsair,Vengeance LPX,64,4,DDR4,2666,16,https://amazon.com/dp/B01EI5ZK7K?tag=pcbuilder00-20
402.52,Corsair,Vengeance LPX,64,4,DDR4,2133,13,https://amazon.com/dp/B017NW5JR6?tag=pcbuilder00-20
403.04,G.Skill,Trident Z Royal,32,4,DDR4,3600,14,https://amazon.com/dp/B083ZL9BD3?tag=pcbuilder00-20
409.99,Corsair,Vengeance LPX,128,8,DDR4,3000,15,https://amazon.com/dp/B019X5RN84?tag=pcbuilder00-20
419.99,G.Skill,F5-6800J3446F48GX2-TZ5RK,96,2,DDR5,6800,34,https://amazon.com/dp/B0C5Z54Q54?tag=pcbuilder00-20
419.99,Corsair,Vengeance RGB Pro,128,4,DDR4,3600,18,https://amazon.com/dp/B083JVJYMG?tag=pcbuilder00-20
419.99,G.Skill,Trident Z RGB,128,4,DDR4,3200,16,https://amazon.com/dp/B0893162CJ?tag=pcbuilder00-20
422.53,Corsair,Vengeance LPX,128,8,DDR4,2666,15,https://amazon.com/dp/B019HVRT5G?tag=pcbuilder00-20
423.99,Kingston,KF556C40BBAK2-64,64,2,DDR5,5600,40,https://amazon.com/dp/B0B1QPLJT1?tag=pcbuilder00-20
424.99,G.Skill,Trident Z RGB,128,4,DDR4,3600,18,https://amazon.com/dp/B08924XR69?tag=pcbuilder00-20
425,G.Skill,Trident Z Neo,64,2,DDR4,3600,16,https://amazon.com/dp/B08MFMXVQL?tag=pcbuilder00-20
429.99,G.Skill,Trident Z Neo,128,4,DDR4,3200,16,https://amazon.com/dp/B0861QJV67?tag=pcbuilder00-20
430,G.Skill,Trident Z Neo,32,2,DDR4,3600,14,https://amazon.com/dp/B08R9TDN9L?tag=pcbuilder00-20
434.99,G.Skill,Flare X,128,8,DDR4,2400,15,https://amazon.com/dp/B0788BW1TV?tag=pcbuilder00-20
439.99,Corsair,CMK128GX5M4B5600C40,128,4,DDR5,5600,40,https://amazon.com/dp/B0CFZGFGZN?tag=pcbuilder00-20
442.99,Kingston Technology,KF552C40BWAK4-128,64,2,DDR5,5200,40,https://amazon.com/dp/B0C34C2F1R?tag=pcbuilder00-20
444.99,Corsair,CMH128GX5M4B5600C40,128,4,DDR5,5600,40,https://amazon.com/dp/B0CFZR4YCC?tag=pcbuilder00-20
444.99,HyperX,HyperX Fury,64,2,DDR4,3466,17,https://amazon.com/dp/B089QT2XHQ?tag=pcbuilder00-20
449,G.SKILL,Trident Z RGB,32,4,DDR4,4000,18,https://amazon.com/dp/B07BF3TM6G?tag=pcbuilder00-20
449.99,Corsair,CMP96GX5M2B6400C32,16,2,DDR5,6400,32,https://amazon.com/dp/B0CHSGKCBL?tag=pcbuilder00-20
449.99,G.Skill,Trident Z Neo,128,4,DDR4,3600,18,https://amazon.com/dp/B0893PPN4V?tag=pcbuilder00-20
449.99,Corsair,Vengeance RGB Pro,128,4,DDR4,3200,16,https://amazon.com/dp/B083JVKKRY?tag=pcbuilder00-20
450.13,Kingston Technology,KF556C40BWAK4-128,128,4,DDR5,5600,40,https://amazon.com/dp/B0C34F4B3B?tag=pcbuilder00-20
454.99,Corsair,CMP96GX5M2B6600C32,96,2,DDR5,6600,32,https://amazon.com/dp/B0CHSDT7MC?tag=pcbuilder00-20
454.99,Corsair,CMP96GX5M2B6600C32W,96,2,DDR5,6600,32,https://amazon.com/dp/B0CHSBW8FV?tag=pcbuilder00-20
459,HyperX,HyperX Fury,64,2,DDR4,3600,18,https://amazon.com/dp/B089QV3HX2?tag=pcbuilder00-20
464.22,G.Skill,F4-3200C14Q-64GTZR,64,4,DDR4,3200,14,https://amazon.com/dp/B072M52CY5?tag=pcbuilder00-20
469.99,G.Skill,Trident Z5 RGB,64,2,DDR5,6000,30,https://amazon.com/dp/B09Z1Z9H2Z?tag=pcbuilder00-20
474.41,TEAMGROUP,FF3D532G6000HC38ADC01,32,2,DDR5,6000,40,https://amazon.com/dp/B09LHQL3GF?tag=pcbuilder00-20
479.99,G.Skill,Trident Z Royal,128,4,DDR4,3600,18,https://amazon.com/dp/B0897SJ1WQ?tag=pcbuilder00-20
479.99,Corsair,Dominator Platinum RGB,128,4,DDR4,3200,16,https://amazon.com/dp/B08998T68V?tag=pcbuilder00-20
494.99,Corsair,CMP96GX5M4B6000C30,96,4,DDR5,6000,30,https://amazon.com/dp/B0CHSHWK31?tag=pcbuilder00-20
508.45,Corsair,Dominator Platinum RGB,64,4,DDR4,3200,16,https://amazon.com/dp/B07PGLJS51?tag=pcbuilder00-20
509.99,G.Skill,F5-6400R3239G16GQ4-ZR5K,64,4,DDR5,6400,32,https://amazon.com/dp/B0C2R7BVN4?tag=pcbuilder00-20
512,Corsair,Vengeance LPX,64,4,DDR4,3733,17,https://amazon.com/dp/B077J2G2BS?tag=pcbuilder00-20
520,Corsair,Vengeance RGB Pro,64,4,DDR4,2666,16,https://amazon.com/dp/B07GSJHVPB?tag=pcbuilder00-20
529.99,Corsair,Vengeance RGB Pro,32,4,DDR4,3200,14,https://amazon.com/dp/B07HKFJWZ5?tag=pcbuilder00-20
542.5,Corsair,Dominator Platinum RGB,64,2,DDR5,5600,40,https://amazon.com/dp/B0B39C6GV3?tag=pcbuilder00-20
549.99,Corsair,Vengeance RGB Pro,32,4,DDR4,4000,19,https://amazon.com/dp/B07GGH2LWL?tag=pcbuilder00-20
560,G.Skill,Trident Z Royal,16,2,DDR4,4800,18,https://amazon.com/dp/B07PXGZDXZ?tag=pcbuilder00-20
587.22,G.Skill,Trident Z RGB,128,4,DDR4,4000,18,https://amazon.com/dp/B08LZPSMYM?tag=pcbuilder00-20
589.99,Corsair,Vengeance RGB Pro,64,4,DDR4,3000,15,https://amazon.com/dp/B07HKJ1G4D?tag=pcbuilder00-20
609.44,Corsair,Vengeance RGB Pro,32,4,DDR4,4266,19,https://amazon.com/dp/B07N1HD5N2?tag=pcbuilder00-20
619.05,Crucial,BLT4K16G4D30BET4,64,4,DDR4,3000,16,https://amazon.com/dp/B07B92LVJ7?tag=pcbuilder00-20
632.9,G.Skill,Ripjaws V,64,8,DDR4,4000,15,https://amazon.com/dp/B086H27N16?tag=pcbuilder00-20
639.99,Kingston,ValueRAM 32,32,2,DDR4,2133,15,https://amazon.com/dp/B01GMY7ERO?tag=pcbuilder00-20
649.95,Crucial,Micron,64,1,DDR4,2666,19,https://amazon.com/dp/B07FBBSM1R?tag=pcbuilder00-20
675.04,Corsair,VENGEANCE RGB PRO,32,4,DDR4,3000,15,https://amazon.com/dp/B07D1XCKWP?tag=pcbuilder00-20
684,G.Skill,Trident Z Neo,64,4,DDR4,3600,16,https://amazon.com/dp/B07VLDYRX5?tag=pcbuilder00-20
699,G.Skill,Trident Z Royal,64,4,DDR4,3200,14,https://amazon.com/dp/B07SBK9Q2Z?tag=pcbuilder00-20
712.99,G.Skill,Ripjaws V,256,8,DDR4,2666,18,https://amazon.com/dp/B088QT3WZY?tag=pcbuilder00-20
746.99,G.Skill,Trident Z5,32,2,DDR5,6000,40,https://amazon.com/dp/B09MZLBVZL?tag=pcbuilder00-20
759.62,Corsair,Dominator Platinum,16,2,DDR3,1600,9,https://amazon.com/dp/B007Z1CVJA?tag=pcbuilder00-20
761.63,Corsair,CMK192GX5M4B5200C38,192,4,DDR5,5200,38,https://amazon.com/dp/B0BY6ZF5KF?tag=pcbuilder00-20
819.99,Corsair,Vengeance LPX,256,8,DDR4,3200,16,https://amazon.com/dp/B07ZPLBLL5?tag=pcbuilder00-20
835,Kingston,KSM29RD4/64HAR,64,1,DDR4,2933,21,https://amazon.com/dp/B08DP3TQ3R?tag=pcbuilder00-20
839.99,G.Skill,Trident Z Neo,256,8,DDR4,3200,16,https://amazon.com/dp/B088QGXWB2?tag=pcbuilder00-20
845,G.Skill,Trident Z Royal,128,4,DDR4,4000,18,https://amazon.com/dp/B08MFLGN8B?tag=pcbuilder00-20
848,Corsair,Dominator Platinum,32,2,DDR4,3200,16,https://amazon.com/dp/B01BGZEWO2?tag=pcbuilder00-20
851.15,G.Skill,Ripjaws V,256,8,DDR4,3200,16,https://amazon.com/dp/B082KDV72X?tag=pcbuilder00-20
869.99,G.Skill,Trident Z RGB,256,8,DDR4,3200,16,https://amazon.com/dp/B08933198C?tag=pcbuilder00-20
879,G.Skill,Trident Z Neo,128,4,DDR4,3600,16,https://amazon.com/dp/B08MFL97J5?tag=pcbuilder00-20
889.99,Corsair,Vengeance RGB Pro,256,8,DDR4,3200,16,https://amazon.com/dp/B081BV9LNH?tag=pcbuilder00-20
889.99,Corsair,Vengeance RGB Pro,256,8,DDR4,3200,16,https://amazon.com/dp/B081BTQNHQ?tag=pcbuilder00-20
899.99,G.Skill,Trident Z Neo,256,8,DDR4,3600,18,https://amazon.com/dp/B0897XRP2W?tag=pcbuilder00-20
899.99,G.Skill,TridentZ RGB,256,8,DDR4,3600,18,https://amazon.com/dp/B0897V11GD?tag=pcbuilder00-20
902.16,G.Skill,Trident Z Royal,128,4,DDR4,4000,18,https://amazon.com/dp/B08MFJW8GL?tag=pcbuilder00-20
919.99,G.Skill,Trident Z Royal,256,8,DDR4,3600,18,https://amazon.com/dp/B0897TR35R?tag=pcbuilder00-20
975,G.Skill,Ripjaws V,128,4,DDR4,4000,18,https://amazon.com/dp/B08LQJ18R6?tag=pcbuilder00-20
995,Crucial,BLM2K8G51C19U4B,16,2,DDR4,5100,19,https://amazon.com/dp/B08DRQ2M18?tag=pcbuilder00-20
998,Corsair,CMH192GX5M4B5200C38,192,4,DDR5,5600,38,https://amazon.com/dp/B0BY6Y85PZ?tag=pcbuilder00-20
998.99,G.Skill,Trident Z5 RG,32,2,DDR5,5600,36,https://amazon.com/dp/B09MY29TXB?tag=pcbuilder00-20
998.99,G.Skill,Trident Z5,32,2,DDR5,5600,36,https://amazon.com/dp/B09MXKJ2BS?tag=pcbuilder00-20
999.99,G.Skill,F5-6000R3039G16GE8-ZR5K,128,8,DDR5,6000,30,https://amazon.com/dp/B0C4ZSBXS5?tag=pcbuilder00-20
1013.99,G.Skill,Trident Z Royal,128,8,DDR4,3200,16,https://amazon.com/dp/B07W8WFBLS?tag=pcbuilder00-20
1042.99,Corsair,Vengeance LPX,256,8,DDR4,2666,16,https://amazon.com/dp/B07VHSH9SK?tag=pcbuilder00-20
1046,G.Skill,Trident Z Royal,128,4,DDR4,3600,16,https://amazon.com/dp/B08MFDC5NP?tag=pcbuilder00-20
1076.28,G.Skill,RipJaws V,32,2,DDR4,3200,14,https://amazon.com/dp/B01C6XPGBQ?tag=pcbuilder00-20
1159,G.Skill,Trident Z RGB,256,8,DDR4,2666,18,https://amazon.com/dp/B0892TKN3F?tag=pcbuilder00-20
1316.22,Corsair,Vengeance RGB Pro,256,8,DDR4,3000,16,https://amazon.com/dp/B08354MJ8X?tag=pcbuilder00-20
1599,G.Skill,Trident Z Royal,256,8,DDR4,3600,18,https://amazon.com/dp/B0897VL7LC?tag=pcbuilder00-20
1918.78,G.Skill,Ripjaws V,64,4,DDR4,3200,14,https://amazon.com/dp/B01AGVRGSQ?tag=pcbuilder00-20
