Title,Price,Brand,Model,Ram size,Quantity,Ram type,Ram speed,DIMM_type,CAS latency,Link
XPG DDR4 D50 RGB 32GB (2x16GB) 3200MHz PC4-25600 U-DIMM 288-Pins Desktop Memory CL16 Kit Gray (AX4U320016G16A-DT50),113.59,XPG,XPG D50,32 GB,2 x 16 GB,DDR4,3200 MHz,288-PIN,CL16,https://amazon.com/dp/B092FZYB5W?tag=pcbuilder00-20
XPG DDR4 D50 RGB 32GB (2x16GB) 3200MHz PC4-25600 U-DIMM 288-Pins Desktop Memory CL16 Kit,79.99,XPG,AX4U320016G16ADW50,32 GB,2 x 16 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B092GQGNTP?tag=pcbuilder00-20
XPG DDR4 D50 RGB 16GB (2x8GB) 3200MHz PC4-25600 U-DIMM 288-Pins Desktop Memory CL16 Kit White,49.99,XPG,AX4U32008G16A-DW50,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B092G5Y6QP?tag=pcbuilder00-20
Silicon Power XPOWER Turbine Gaming DDR4 16GB (8GBx2) 3200MHz (PC4 25600) 288-pin C16 1.35V UDIMM Desktop Memory Module RAM,41.97,SP Silicon Power,XPOWER Turbine,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07NKYM62D?tag=pcbuilder00-20
Silicon Power DDR4 16GB (8GBx2) XPOWER RGB Turbine Gaming 3200MHz (PC4 25600) 288-pin C16 1.35V UDIMM Desktop Memory Module RAM,49.99,SP Silicon Power,XPOWER Turbine RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07R51H1F8?tag=pcbuilder00-20
"Patriot Viper Steel Series, 32GB (2 x 16GB) DDR4-3200MHz Desktop Memory Module with CL16",79.99,Patriot Memory,Viper Steel,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07N3TXFFX?tag=pcbuilder00-20
Corsair Vengeance LPX 16GB (2 X 8GB) DDR4 3200 (PC4-25600) C16 1.35V Desktop Memory,44,Corsair,Vengeance LPX,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07RS1G6XW?tag=pcbuilder00-20
TEAMGROUP T-Create Classic 10L DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4 25600) CL22 Desktop Memory Module Ram,40.99,TEAMGROUP,T-Create Classic,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL22,https://amazon.com/dp/B08HLYYP4G?tag=pcbuilder00-20
TEAMGROUP T-Create Classic 10L DDR4 64GB Kit (2 x 32GB) 3200MHz (PC4 25600) CL22 Desktop Memory Module Ram,162.99,TEAMGROUP,T-Create Classic,64 GB,2 x 32 GB,DDR4,3200 MHz,288-Pin,CL22,https://amazon.com/dp/B08HLY8CWN?tag=pcbuilder00-20
TEAMGROUP T-Create Classic 10L DDR4 32GB Kit (2 x 16GB) 3200MHz (PC4 25600) CL22 Desktop Memory Module Ram,66.99,TEAMGROUP,T-Create Classic,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL22,https://amazon.com/dp/B08HLZ2P7M?tag=pcbuilder00-20
Corsair Dominator Platinum 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory,189.99 (Used),Corsair,Dominator Platinum,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B018GK2G9S?tag=pcbuilder00-20
CORSAIR DOMINATOR PLATINUM 64GB (4x16GB) DDR4 3200MHz C16 Desktop Memory,900 (Used),Corsair,Dominator Platinum,64 GB,4 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B01BGZEQNY?tag=pcbuilder00-20
G.SKILL F4-3200C14Q-32GTZR Trident Z RGB Series 32 GB (8 GB x 4) DDR4 3200 MHz PC4-25600 CL14 Dual Channel Memory Kit,/A,G.Skill,Trident Z RGB,32 GB,4 x 8 GB,DDR4,3200 MHz,288-Pin,CL14,https://amazon.com/dp/B01N5OCOYG?tag=pcbuilder00-20
Silicon Power Gaming Series DDR4 16GB (8GBx2) 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module RAM with Heatsink,40.97,SP Silicon Power,Power 16,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08QV1V17R?tag=pcbuilder00-20
Silicon Power DDR4 16GB (8GBx2) Zenith RGB Gaming 3200MHz (PC4 25600) 288-pin C16 1.35V UDIMM Desktop Memory Module RAM,49.97,SP Silicon Power,XPOWER Zenith RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B093LLLPH7?tag=pcbuilder00-20
"G.Skill Ripjaws V Series, 16GB (2 x 8GB) DDR4-3200MHz CL16 Desktop Memory",50.99,G.Skill,RipJaws V,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B017RKV4N2?tag=pcbuilder00-20
Corsair Dominator Platinum RGB 32GB (4x8GB) DDR4 3200 (PC4-25600) C16 1.35V Desktop Memory,189.99,Corsair,Dominator Platinum RGB,32 GB,4 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B088MVV59Y?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 64GB (2 x 32GB) 3200MHz Kit - PVSR464G320C8K,118.99,Patriot Memory,PVSR464G320C8K,64 GB,2 x 32 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B08N68SS6T?tag=pcbuilder00-20
PNY 16GB (2x8GB) XLR8 Gaming DDR4 3200MHz Desktop Memory Kit,49.99,PNY,Anarchy-X,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B077YCSHFV?tag=pcbuilder00-20
PNY 32GB (2x16GB) XLR8 Gaming DDR4 3200MHz Desktop Memory RAM Kit,88.99,PNY,XLR8,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07YNDVSQ8?tag=pcbuilder00-20
Kingston 4GB Memory Module,26.48,Kingston,KVR32N22S6/4,4 GB,1 x 4 GB,DDR4,3200 MHz,288-Pin,CL22,https://amazon.com/dp/B07V2CDSY3?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 16GB(2 x 8GB) 3200MHz Kit,34.99,Patriot Memory,PVE2416G320C8K,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B0957TXNJ3?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 32GB (2x16GB) DDR4 3200 (PC4-25600) C16 1.35V Optimized for AMD Ryzen,109.99,Corsair,Vengeance RGB Pro,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08SQHRJY1?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 32GB (4x8GB) DDR4 3200 (PC4-25600) C16 1.35V,144.99,Corsair,Vengeance RGB Pro,32 GB,4 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08SQF871G?tag=pcbuilder00-20
"G.SKILL TridentZ RGB Series, 32GB (4 x 8GB) DDR4-3200MHz 288-Pin SDRAM Desktop Memory Model",149.99,G.Skill,TridentZ RGB,32 GB,4 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B01MSBS0UT?tag=pcbuilder00-20
"Patriot Viper Steel Series, 8GB (2 x 4GB) DDR4-3200MHz CL16 Desktop Memory",43.05,Patriot Memory,Viper Steel,8 GB,2 x 4 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07WMSJGS1?tag=pcbuilder00-20
G.Skill 32GB DDR4 Trident Z Royal Silver 3200Mhz PC4-25600 CL16 1.35V Dual Channel Kit (2x16GB),136.99,G.Skill,Trident Z Royal,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07N7SBSF4?tag=pcbuilder00-20
"XPG Z1 DDR4 3200MHz (PC4 25600) 16GB (2x8GB) 288-Pin CL16-20-20 Memory Modules, Silver",Used),XPG,AX4U320038G16A-DSZ1,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B084Q4N364?tag=pcbuilder00-20
"G.Skill Aegis, 16GB (2 x 8GB) DDR4-3200MHz CL16 Desktop Memory",65.62,G.Skill,Aegis,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07YV61K16?tag=pcbuilder00-20
TEAMGROUP T-Force Zeus DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4 25600) CL20 Desktop Gaming Memory Module Ram,41.99,TEAMGROUP,T-Force Zeus,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL20,https://amazon.com/dp/B08H8JDQK1?tag=pcbuilder00-20
TEAMGROUP T-Force Zeus DDR4 64GB Kit (2 x 32GB) 3200MHz (PC4 25600) CL20 Desktop Gaming Memory Module Ram,163.99,TEAMGROUP,T-Force Zeus,64 GB,2 x 32 GB,DDR4,3200 MHz,288-Pin,CL20,https://amazon.com/dp/B08H8KJGMT?tag=pcbuilder00-20
TEAMGROUP T-Force Night Hawk RGB 3200MHz 32GB Kit (2x16GB) CL16 DDR4 SDRAM (PC4-25600) Desktop Memory Module Ram,159.99,TEAMGROUP,T-FORCE NIGHT HAWK Legend RGB,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07BF98LVT?tag=pcbuilder00-20
TEAMGROUP T-Force Night Hawk RGB 3200MHz 16GB Kit (2x8GB) CL16 DDR4 SDRAM (PC4-25600) Desktop Memory Module ram,/A,TEAMGROUP,T-Force Night Hawk,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07DNDKVM9?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3200MHz CL16 32GB (2x16GB) PC4-25600 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,200.23,TEAMGROUP,T-Force XTREEM ARGB,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08T1LF5LL?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3200MHz CL14 32GB (2x16GB) PC4-25600 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,/A,TEAMGROUP,XTREEM ARGB,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL14,https://amazon.com/dp/B08T19DWGC?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3200MHz CL16 16GB Kit (2x8GB) PC4-25600 ARGB Dual Channel DDR4 SDRAM Desktop Gaming Memory Ram,112.27,TEAMGROUP,T-Force XTREEM ARGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B082H9RDGK?tag=pcbuilder00-20
TEAMGROUP T-Force Xtreem ARGB 3200MHz CL16 64GB (2x32GB) PC4-25600 Dual Channel DDR4 DRAM Desktop Gaming Memory Ram,279.55,TEAMGROUP,T-Force XTREEM ARGB,64 GB,2 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08T1YKV1W?tag=pcbuilder00-20
G.Skill 16GB (Dual Channel Kit) 3200MHz DDR4 Trident Z Desktop Memory,198,G.Skill,Trident Z,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B015FY3BJ2?tag=pcbuilder00-20
"G.Skill Trident Z Royal, 16GB (2 x 8GB) DDR4-3200MHz CL16 Desktop Memory",99.99,G.Skill,Trident Z Royal,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07LD56VJ9?tag=pcbuilder00-20
Silicon Power DDR4 32GB (2x16GB) 3200MHz (PC4-25600) CL22 SODIMM 260-Pin 1.2V Gaming Laptop RAM Notebook Computer Memory,48.79,SP Silicon Power,SP032GBSFU320X22,32 GB,2 x 16 GB,DDR4,3200 MHz,260-pin,CL22,https://amazon.com/dp/B09C8NP2FD?tag=pcbuilder00-20
Thermaltake TOUGHRAM RGB DDR4 3200MHz 16GB (8GB x 2) 16.8 Million Color RGB Alexa/Razer Chroma/5V Motherboard Syncable RGB Memory,145.99,Thermaltake,Toughram RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07XVZHHXS?tag=pcbuilder00-20
Corsair Vengeance RGB Pro 32GB (2x16GB) DDR4 3200 (PC4-25600) C16 AMD Optimized Memory,339,Corsair,Vengeance RGB Pro,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07TB47MN4?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 Ran 8GB (1 x 8GB) 3200MHz CL18 UDIMM Desktop Gaming Memory Module,24.99,Patriot Memory,PVSR48G320C8,8 GB,1 x 8 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B08N67XM6P?tag=pcbuilder00-20
Patriot Viper Steel RGB DDR4 RAM 32GB (1 x 32GB) 3200MHz CL18 UDIMM Desktop Gaming Memory Module,58.99,Patriot Memory,PVSR432G320C8,32 GB,1 x 32 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B08N68GBQD?tag=pcbuilder00-20
Silicon Power DDR4 16GB (8GBx2) Zenith 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module RAM,42.97,SP Silicon Power,XPOWER Gaming,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B093LHDTQ9?tag=pcbuilder00-20
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory,/A,Corsair,Vengeance RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B071RYZRJD?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 16GB(1 x 16GB) 3200MHz UDIMM Desktop Gaming Single Module,28.99,Patriot Memory,PVE2416G320C8,16 GB,1 x 16 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B0957XCGM6?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 32GB(1 x 32GB) 3200MHz Single Memory Module,54.99,Patriot Memory,PVE2432G320C8,32 GB,1 x 32 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B0957ZHBCN?tag=pcbuilder00-20
Patriot Viper Elite II DDR4 8GB(1 x 8GB) 3200MHz UDIMM Desktop Gaming Single Module,19.99,Patriot Memory,PVE248G320C8,8 GB,1 x 8 GB,DDR4,3200 MHz,288-pin,CL18,https://amazon.com/dp/B0957WWDS1?tag=pcbuilder00-20
Corsair Vengeance RGB Pro SL 16GB (2x8GB) DDR4 3200 (PC4-25600) C16 Desktop Memory,67.99,Corsair,Vengeance RGB Pro,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08SQ31CGF?tag=pcbuilder00-20
Patriot Signature Line Series DDR4 32GB (1 x 3G2B) 3200MHz UDIMM Single,98.59,Patriot Memory,PSD432G32002,32 GB,1 x 32 GB,DDR4,3200 MHz,288-pin,CL22,https://amazon.com/dp/B0887NHX3N?tag=pcbuilder00-20
Patriot Signature Line Series DDR4 8GB (1 x 8GB) 3200MHz Single,17.99,Patriot Memory,PSD48G320081,8 GB,1 x 8 GB,DDR4,3200 MHz,288-PIN,CL22,https://amazon.com/dp/B0887VLQPB?tag=pcbuilder00-20
"OLOy Warhawk Aura Sync RGB, 16GB (2 x 8GB) DDR4-3200MHz 288-Pin CL16. Desktop Gaming Memory",53.88,OLOy,Warhawk Aura,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07V235RWW?tag=pcbuilder00-20
Crucial Ballistix Sport AT 3200 MHz DDR4 DRAM Desktop Gaming Memory Kit 16GB (8GBx2) CL16,Used),Crucial,BLS2K8G4D32AESTK,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07MNJTHF1?tag=pcbuilder00-20
"G.SKILL TridentZ RGB Series, 32GB (2 x 16GB) 288-Pin DDR4-3200MHz CL14 Desktop Memory",209.99,G.Skill,Trident Z RGB,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL14,https://amazon.com/dp/B071VRMFDQ?tag=pcbuilder00-20
"G.Skill Ripjaws V Series, 16GB (2 x 8GB) DDR4-3200MHz 288-Pin CL16 Desktop Memory",65.04,G.Skill,RipJaws V,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B017WST5EE?tag=pcbuilder00-20
"G. Skill Trident Z, 16 GB (2 x 8GB) DDR4-3200MHz 288-Pin CL16 Desktop Memory",62.99,G.Skill,Trident Z,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B01HFR96OQ?tag=pcbuilder00-20
Corsair Vengeance LPX 8GB (1x8GB) DDR4 3200 (PC4-25600) C16 Optimized for AMD Ryzen,34.37,Corsair,Vengeance LPX,8 GB,1 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08D6LKYR5?tag=pcbuilder00-20
Patriot Viper Gaming RGB Series DDR4 DRAM 3200MHz 16GB Kit,/A,Patriot Memory,Viper Gaming RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07CX2X83Y?tag=pcbuilder00-20
"G.Skill Ripjaws V Series, 16GB (1 x 16GB) DDR4-3200MHz 288-Pin SDRAM CL16 Desktop Memory",61.77,G.Skill,RipJaws V,16 GB,1 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B0171GQXME?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3200MHz 32GB (2x16GB) 288-Pin SDRAM PC4-25600 Memory Kit White (AX4U320016G16A-DCWHD45),72.35,XPG,AX4U320016G16A-DCWHD45,32 GB,2 x 16 GB,DDR4,3200 MHz,288-PIN,CL16,https://amazon.com/dp/B09RQ6QM19?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3200MHz 64GB (2x32GB) 288-Pin SDRAM PC4-25600 Memory Kit (AX4U320032G16A-DCBKD45),231.64,XPG,AX4U320032G16A-DCBKD45,64 GB,2 x 32 GB,DDR4,3200 MHz,288-PIN,CL16,https://amazon.com/dp/B094XFVMB8?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3200MHz 16GB (2x8GB) 288-Pin SDRAM PC4-25600 Memory,47.02,XPG,AX4U32008G16A-DCBKD45,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B094WZGFCL?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3200MHz 16GB (2x8GB) 288-Pin SDRAM PC4-25600 Memory Kit,58.93,XPG,AX4U32008G16A-DCWHD45,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B09RQ6TFXP?tag=pcbuilder00-20
XPG GAMMIX D45 DDR4 3200MHz 32GB (2x16GB) 288-Pin SDRAM PC4-25600 Memory Kit,Used),XPG,AX4U320016G16A-DCBKD45,32 GB,2 x 16 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B094XPGS95?tag=pcbuilder00-20
Corsair Dominator Platinum 32GB (2x16GB) DDR4 3200MHz C16 Desktop Memory,848,Corsair,Dominator Platinum,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B01BGZEWO2?tag=pcbuilder00-20
XPG GAMMIX D20 DDR4 3200MHz 32GB (2x16GB) PC4-25600 SDRAM 288-Pins UDIMM Desktop Memory Kit Black (AX4U320016G16A-DCBK20),67.99,XPG,AX4U320016G16A-DCBK20,32 GB,2 x 16 GB,DDR4,3200 MHz,288-PIN,CL16,https://amazon.com/dp/B08YSCLBTG?tag=pcbuilder00-20
XPG GAMMIX D20 DDR4 3200MHz 16GB (2x8GB) PC4-25600 SDRAM 288-Pins UDIMM Desktop Memory,36.99,XPG,AX4U32008G16A-DCBK20,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL16,https://amazon.com/dp/B08YS6GCLW?tag=pcbuilder00-20
Silicon Power DDR4 16GB Kit (2x8GB) 3200MHz (PC4-25600) CL22 UDIMM 288-Pin Desktop Computer Memory,25.97,SP Silicon Power,SP016GBLFU320B22,16 GB,2 x 8 GB,DDR4,3200 MHz,288-pin,CL22,https://amazon.com/dp/B0924LFB3Z?tag=pcbuilder00-20
Silicon Power DDR4 16GB 3200MHz (PC4-25600) CL22 UDIMM 288-Pin Desktop Computer Memory,23.99,SP Silicon Power,SP016GBLFU320X02,16 GB,1 x 16 GB,DDR4,3200 MHz,288-pin,CL22,https://amazon.com/dp/B09NDLPNS8?tag=pcbuilder00-20
Kingston HyperX Predator 128GB 3200MHz DDR4 CL16 DIMM (Kit of 4) XMP,/A,Kingston,HyperX Predator,128 GB,4 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B089NXBQC1?tag=pcbuilder00-20
Kingston HyperX Predator RGB 256GB 3200MHz DDR4 CL16 DIMM XMP (Kit of 8),/A,Kingston,HyperX Predator RGB,256 GB,8 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08CXY3P1R?tag=pcbuilder00-20
Kingston HyperX Predator RGB 64GB 3200MHz DDR4 CL16 DIMM XMP (Kit of 2),/A,Kingston,HyperX Predator RGB,64 GB,2 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08CXZFSC8?tag=pcbuilder00-20
HyperX Predator 256GB 3200MHz DDR4 CL16 DIMM (Kit of 8) XMP,/A,HyperX,HyperX,256 GB,8 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B089P1ZH4J?tag=pcbuilder00-20
Kingston HyperX Predator 64GB (2 x 32GB) 3200MHz DDR4 CL16 DIMM (Kit of 2) XMP,319.70,Kingston,HyperX Predator,64 GB,2 x 32 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B089P1X214?tag=pcbuilder00-20
TEAMGROUP Elite DDR4 16GB Single (1 x 16GB) 3200MHz (PC4-25600) CL22 Unbuffered Non-ECC 1.2V UDIMM 288 Pin PC Computer Desktop Memory,41.99,TEAMGROUP,Elite 16,16 GB,1 x 16 GB,DDR4,3200 MHz,288-Pin,CL22,https://amazon.com/dp/B086X23W9D?tag=pcbuilder00-20
"G.Skill Aegis Series, 32GB (2 x 16GB) DDR4-3200MHz 288-Pin SDRAM CL16 Desktop Memory",82.99,G.Skill,Aegis,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08175L812?tag=pcbuilder00-20
KLEVV CRAS X RGB 32GB (2 x 16GB) DDR4 Gaming UDIMM 3200MHz CL16 SK Hynix Chips 288 Pin Desk Ram Memory,106.99,KLEVV,CRAS X RGB,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07R3D9W6K?tag=pcbuilder00-20
KLEVV CRAS X RGB 16GB (2 x 8GB) DDR4 Gaming UDIMM 3200MHz CL16 SK Hynix Chips 288 Pin Desk Ram Memory,62.99,KLEVV,CRAS X RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07R15Z8YJ?tag=pcbuilder00-20
G.Skill 16GB DDR4 Trident Z Royal Gold 3200Mhz PC4-25600 CL16 1.35V Dual Channel Kit (2x8GB),102.99,G.Skill,Trident Z Royal,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07LD43HMG?tag=pcbuilder00-20
Thermaltake TOUGHRAM RGB White DDR4 3200MHz 16GB (8GB x 2) 16.8 Million Color RGB Alexa/Razer Chroma/5V Motherboard Syncable RGB,116.99,Thermaltake,TOUGHRAM RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08163DL1L?tag=pcbuilder00-20
"Corsair Vengeance RGB Pro, 64GB (4 x 16GB) DDR4-3200MHz CL16 Desktop Memory",698.68 (Used),Corsair,Vengeance RGB Pro,64 GB,4 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07GSK5782?tag=pcbuilder00-20
Patriot Viper Gaming RGB Series DDR4 DRAM 3200MHz 16GB Kit - White - RGB Color Profiles,/A,Patriot Memory,Viper RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07CX53TKZ?tag=pcbuilder00-20
Silicon Power Gaming Series DDR4 16GB (8GBx2) 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module RAM,41.97,SP Silicon Power,Power 16,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B08L984GSJ?tag=pcbuilder00-20
ADATA XPG Spectrix D80 Liquid-Cooled RGB DDR4 3200MHz 16GB (2x8GB) 288-Pin PC4-25600 Desktop U-DIMM Memory Retail Kit,205.51,ADATA,XPG SPECTRIX D80,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07DS1V36V?tag=pcbuilder00-20
G.Skill TridentZ RGB Series 16GB (2 x 8GB) 288-Pin SDRAM DDR4 3200,135.05,G.Skill,TridentZ RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL14,https://amazon.com/dp/B06XFH6R73?tag=pcbuilder00-20
Corsair Vengeance RGBPRO16GB (2x8GB) Ddr43200(Pc4-25600) C161.35Vtuf Gaming Edition,74.99,Corsair,Vengeance RGB Pro,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07VQJ9J7V?tag=pcbuilder00-20
"G.Skill Ripjaws V Series, 64GB (4 x 16GB) DDR4-3200MHz 288-Pin Desktop Memory",189.99,G.Skill,RipJaws V,64 GB,4 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B0171GQNH4?tag=pcbuilder00-20
TEAMGROUP T-Force Dark Pro Samsung IC 16GB KIT (2 x 8GB) 3200MHz (PC4 25600) CL 14 DDR4 Gaming Desktop Memory Module 288-Pin SDRAM Ram Upgrade,116.99,TEAMGROUP,T-Force Dark Pro,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL14,https://amazon.com/dp/B075HQDYDN?tag=pcbuilder00-20
Thermaltake TOUGHRAM Z-ONE RGB DDR4 3200MHz 16GB (8GB x 2) 16.8 Million Color RGB Alexa/Razer Chroma/5V Motherboard Syncable RGB Memory,119.99,Thermaltake,TOUGHRAM Z-ONE RGB,16 GB,2 x 8 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B082TJLJX3?tag=pcbuilder00-20
Corsair Vengeance RGB Pro 64GB (4x16GB) DDR4 3200 (PC4-25600) C16 Desktop Memory,214.99,Corsair,Vengeance RGB Pro,64 GB,4 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B0869742GW?tag=pcbuilder00-20
G.Skill 32GB G.Skill DDR4 Trident Z Royal Gold 3200Mhz PC4-25600 CL16 1.35V Dual Channel Kit (2x16GB),166.90,G.Skill,Trident Z Royal,32 GB,2 x 16 GB,DDR4,3200 MHz,288-Pin,CL16,https://amazon.com/dp/B07P614BRZ?tag=pcbuilder00-20
