Title,Price,Brand,Model,Power,Efficiency,Link
"ANTEC NeoECO, NE1000G M ATX3.0, 1000W Full Modular PSU, 80 Plus Gold Certified, PCIE 5.0 Support",164.81,Antec,NE1000G M ATX3.0,1000 W,80+ Gold,https://amazon.com/dp/B0CD3RFL9Z?tag=pcbuilder00-20
"Pure Power 12 M 1000W, ATX 3.0, 80 Plus® Gold, Modular Power Supply, for PCIe 5.0 GPUs",164.9,be quiet!,BN506,1000 W,80+ Gold,https://amazon.com/dp/B0BVYCXQY4?tag=pcbuilder00-20
"Antec Earthwatts Gold EA750G Pro Series, 80 Plus Gold 750W Semi-Modular Power Supply with 120mm Silent Fan",164.99,Antec,Earthwatts Gold Pro,750 W,80+ Gold,https://amazon.com/dp/B077GFQVR4?tag=pcbuilder00-20
XFX PRO750W Core Edition 80+ Bronze ATX 750 Energy Star Certified Power Supply,165,XFX,P1750SNLB9,750 W,80+ Bronze,https://amazon.com/dp/B0045L4BJ6?tag=pcbuilder00-20
"Thermaltake Toughpower GF3 1000W, True 600W 12VHPWR Connectors on PSU",165.62,Thermaltake,PS-TPD-1000FNFAGU-4,1000 W,80+ Gold,https://amazon.com/dp/B0BF3R83W8?tag=pcbuilder00-20
ADATA XPG Pylon 750W 80 Plus Bronze Certified 120mm Fluid Dynamic Bearing Fan Power Supply,166,ADATA,XPG Pylon,750 W,80+ Bronze,https://amazon.com/dp/B08G7SGCZR?tag=pcbuilder00-20
"Seasonic FOCUS Plus 750 Platinum, 80+ Platinum Certified 750W Full Modular Power Supply with 120mm FDB Fan",166.99,Seasonic,FOCUS Plus Platinum,750 W,80+ Platinum,https://amazon.com/dp/B074NB1PBZ?tag=pcbuilder00-20
"Fractal Design Ion Gold 550W - Gold, ATX",167,Fractal Design,Design Ion Gold,550 W,80+ Gold,https://amazon.com/dp/B08X25JG5X?tag=pcbuilder00-20
NOX - Power Supply NOX NXHM650BZ ATX 650W 80 Plus Bronze Active PFC,167,NOX,Hummer 650,650 W,80+ Bronze,https://amazon.com/dp/B00LALXQDG?tag=pcbuilder00-20
Athena Computer Power 500W Flex ATX Power Supply,167.09,Athena,MF 50P,500 W,80+ Silver,https://amazon.com/dp/B073JXM2K2?tag=pcbuilder00-20
StarTech.com Professional 500 Watt ATX 12V 2.01 Computer Power Supply with PCIe,167.75,StarTech,ATX2PW500PRO,500 W,80+,https://amazon.com/dp/B000FAPLEA?tag=pcbuilder00-20
"Corsair RMX Series (2021), RM1000x, 1000 Watt, Gold, Fully Modular Power Supply",167.99,Corsair,RM1000x,1000 W,80+ Gold,https://amazon.com/dp/B08R5PH1VY?tag=pcbuilder00-20
"Cooler Master MWE 650 Gold Full Modular, 80+ Gold Certified 650W Power Supply",169,Cooler Master,MWE 650,650 W,80+ Gold,https://amazon.com/dp/B07JFLBN3K?tag=pcbuilder00-20
"Phanteks Revolt Pro Series PH-P1000GC, 80PLUS Gold, Fully Modular, Patented Power Combo Technology, 1000W ATX Power Supply",169,Phanteks,Revolt Pro,1000 W,80+ Gold,https://amazon.com/dp/B07J64QRVH?tag=pcbuilder00-20
Sea Sonic SS-850HT ATX12 & EPS12V Power Supply,169,Sea Sonic,SS-850HT,850 W,80+ Silver,https://amazon.com/dp/B003HE7K36?tag=pcbuilder00-20
Thermaltake Toughpower SFX (ATX 3.0 Standard) 850W Full Modular 80Plus Gold Power Supply,169.48,Thermaltake,PS-STP-0850FNFAGU-1,850 W,80+ Gold,https://amazon.com/dp/B0BMWKHFN8?tag=pcbuilder00-20
"be quiet! BN514 Straight Power 12-750w 80 Plus Platinum, ATX 3.0, Modular Power Supply",169.9,be quiet!,BN514,750 W,80+ Platinum,https://amazon.com/dp/B0CC8H91K8?tag=pcbuilder00-20
"Corsair CX Series, 80+ Bronze Certified 750W Modular Power Supply",169.99,Corsair,CXM,750 W,80+ Bronze,https://amazon.com/dp/B00ALK3KEM?tag=pcbuilder00-20
"ASUS ROG Strix 1000W Gold PSU, Power Supply (ROG heatsinks, Axial-tech Fan Design, Dual Ball Fan Bearings, 0dB Technology, 80 Plus Gold Certification",169.99,ASUS,ROG-STRIX-1000G,1000 W,80+ Gold,https://amazon.com/dp/B08X7BKLWS?tag=pcbuilder00-20
Seasonic Focus SGX-650 650W 80+ Gold SFX 12 V/ATX 12 V Full Modular Compact 125 mm Size Power Supply w/120mm FDB Fan,169.99,Seasonic,SSR-650SGX,650 W,80+ Gold,https://amazon.com/dp/B07JVQQK69?tag=pcbuilder00-20
Thermaltake Toughpower GF2 ARGB 850W 80+ Gold 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply,169.99,Thermaltake,Toughpower GF2,850 W,80+ Gold,https://amazon.com/dp/B08PCB2GM4?tag=pcbuilder00-20
"Corsair CX Series, 80 Plus Bronze Certified 650W Non-Modular Power Supply",169.99,Corsair,CX (2017),650 W,80+ Bronze,https://amazon.com/dp/B01MRW2K7E?tag=pcbuilder00-20
"EVGA 1000 GQ, 1000W 80+ GOLD Power Supply with Semi Modular and EVGA ECO Mode",169.99,EVGA,GQ 1000,1000 W,80+ Gold,https://amazon.com/dp/B017ICWP82?tag=pcbuilder00-20
MONTECH Titan Gold 1200W High-End ATX Gaming Power Supply - 80 Plus Gold & Cybenetics Platinum,169.99,Montech,TITAN GOLD 1200W,1200 W,80+ Gold,https://amazon.com/dp/B0BPXVJQ8W?tag=pcbuilder00-20
"CORSAIR RM850X Series, 80+ Gold Certified 850W Fully Modular Power Supply",169.99,Corsair,RM850x,850 W,80+ Gold,https://amazon.com/dp/B015YEI8JG?tag=pcbuilder00-20
Enermax Revolution D.F. 2 1200W Full Modular Power Supply (80 Plus Gold Certified,169.99,Enermax,ERS1200EWT,1200 W,80+ Gold,https://amazon.com/dp/B0BYB75CYX?tag=pcbuilder00-20
FSP Dagger Pro 850W Mini ITX Solution/SFX 12V / Micro ATX 80 Plus Gold Certified Full Modular VR / 4K Ready Gaming Power Supply (SDA2-850),169.99,FSP,SDA2-850,850 W,80+ Gold,https://amazon.com/dp/B09721FTTX?tag=pcbuilder00-20
"Seasonic Focus V3 GX-850, 850W 80+ Gold, Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode",169.99,Seasonic,ATX3-FOCUS-GX-850,850 W,80+ Gold,https://amazon.com/dp/B0C5B888CM?tag=pcbuilder00-20
"Seasonic Focus SGX-750(2021), 750W 80+ Gold, Full Modular, SFX Form Factor, Compact Size",169.99,Seasonic,SSR-750SGX V2(2021),750 W,80+ Gold,https://amazon.com/dp/B09TDV18HG?tag=pcbuilder00-20
"Phanteks (PH-P1000G_02) AMP 1000W V2 80PLUS Gold, ATX Power Supply, 12VHPWR Included",169.99,Phanteks,PH-P1000G_02,1000 W,80+ Gold,https://amazon.com/dp/B0BWPL4N3Q?tag=pcbuilder00-20
"Phanteks (PH-P1000G_WT02) AMP 1000W V2 80PLUS Gold, ATX Power Supply",169.99,Phanteks,PH-P1000G_WT02,1000 W,80+ Gold,https://amazon.com/dp/B0BWQ5V6RR?tag=pcbuilder00-20
Rosewill Green Series 530W 80 Plus Certified Power Supply RG530-S12 Black,170,Rosewill,RG530-S12,530 W,80+,https://amazon.com/dp/B004GL4UZK?tag=pcbuilder00-20
FSP Hydro PTM X PRO 1000W 80 Plus Platinum Full Modular ATX 3.0 PCIe Gen 5. W/ 12VHPWR Cable Power Supply Compact Size,170.51,FSP,HPT3-1000M-G5,1000 W,80+ Platinum,https://amazon.com/dp/B0BTTV6RXH?tag=pcbuilder00-20
"EVGA Supernova 1000G XC, 80 Plus Gold 1000W, Fully Modular",170.93,EVGA,520-5G-1000-K1,1000 W,80+ Gold,https://amazon.com/dp/B0CD9TNG2C?tag=pcbuilder00-20
"ASUS TUF Gaming 1000W Gold (1000 Watt, ATX 3.0 Compatible Fully Modular Power Supply",171.36,ASUS,TUF-GAMING-1000G,1000 W,80+ Gold,https://amazon.com/dp/B0BZWZYTWJ?tag=pcbuilder00-20
Gigabyte AP750GM alimentatore per Computer 750 W ATX Nero,171.89,Gigabyte,GP-AP750GM-UK,750 W,80+ Gold,https://amazon.com/dp/B07K49W6P7?tag=pcbuilder00-20
"CORSAIR RMX RM750x, 80+ Gold Certified 750W Fully Modular Power Supply",172,Corsair,RM750x,750 W,80+ Gold,https://amazon.com/dp/B015YEI9NQ?tag=pcbuilder00-20
Thermaltake Toughpower GF1 1200W 80+ Gold Analog Controlled SLI Full Modular Power Supply,172.4,Thermaltake,PS-TPD-1200FNFAGU-1,1200 W,80+ Gold,https://amazon.com/dp/B097GCDT62?tag=pcbuilder00-20
SilverStone Technology FX600 Platinum Cybenetics Platinum 600W FlexATX Power Supply (SST-FX600-PT),172.99,SilverStone Technology,FX600 Platinum,600 W,,https://amazon.com/dp/B09SKRQ6KC?tag=pcbuilder00-20
"be quiet! Straight Power 11 Platinum 850W, Fully Modular, Power Supply",173.27,be quiet!,Straight Power 11,850 W,80+ Platinum,https://amazon.com/dp/B085WVWQXP?tag=pcbuilder00-20
"EVGA SuperNOVA 850 G+, 80 Plus Gold 850W, Fully Modular, FDB Fan",174.29,EVGA,SuperNOVA G1+,850 W,80+ Gold,https://amazon.com/dp/B0797D6G5R?tag=pcbuilder00-20
"EVGA Supernova 650 P6, 80 Plus Platinum 650W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 140mm Size, Power Supply 220-P6-0650-X1",174.99,EVGA,9B17-438-217,650 W,80+ Platinum,https://amazon.com/dp/B09D8T9WWJ?tag=pcbuilder00-20
"CORSAIR HX850 Series, 80+ Platinum Certified 850W Fully Modular Power Supply",174.99,Corsair,HX850,850 W,80+ Platinum,https://amazon.com/dp/B01NARQ2QU?tag=pcbuilder00-20
"Be Quiet! 600W SFX-L Power PSU, Small Form Factor, Fully Modular, 80+ Gold, Continuous Power, SFX-to-ATX Bracket Included",175.49,be quiet!,BN239,600 W,80+ Gold,https://amazon.com/dp/B07MT3VFMB?tag=pcbuilder00-20
"be quiet! Pure Power 11, 80 Plus Gold Certified 500W Modular Power Supply",176,be quiet!,Pure Power 11,500 W,80+ Gold,https://amazon.com/dp/B07JHLD38L?tag=pcbuilder00-20
"EVGA SuperNOVA 750 G+, 80+ Gold Certified 750W Fully Modular Power Supply with FDB Fan",176.41,EVGA,SuperNOVA G1+,750 W,80+ Gold,https://amazon.com/dp/B0797HL9Z4?tag=pcbuilder00-20
"EVGA SuperNOVA 850 G6, 80 Plus Gold 850W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 140mm Size, Power Supply 220-G6-0850-X1",176.99,EVGA,220-G6-0850-X1,850 W,80+ Gold,https://amazon.com/dp/B099821FWG?tag=pcbuilder00-20
IN WIN P85 (P Series) 850 Watt Fully Modular Power Supply 80+ Gold Certified,177.67,IN WIN,P850W,850 W,80+ Gold,https://amazon.com/dp/B089QWV81T?tag=pcbuilder00-20
"Seasonic FOCUS PX-750, 750W 80+ Platinum Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply",177.8,Seasonic,FOCUS PX-750,750 W,80+ Platinum,https://amazon.com/dp/B07W4PLZWH?tag=pcbuilder00-20
Corsair RM1000e (2023) Fully Modular Low-Noise ATX Power Supply - ATX 3.0 & PCIe 5.0 Compliant,178,Corsair,CP-9020264-NA,1000 W,80+ Gold,https://amazon.com/dp/B0BYQHWJXC?tag=pcbuilder00-20
Corsair RM750e (2023) Fully Modular Low-Noise ATX Power Supply - ATX 3.0 & PCIe 5.0 Compliant,178.98,Corsair,CP-9020262-NA,750 W,80+ Gold,https://amazon.com/dp/B0BYR1BXC6?tag=pcbuilder00-20
"EVGA Supernova 750 P5, 80 Plus Platinum 750W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-P5-0750-X1",179.96,EVGA,220-P5-0750-X1,750 W,80+ Platinum,https://amazon.com/dp/B08QLXFLBW?tag=pcbuilder00-20
"EVGA SuperNOVA 1000 G5, 80 Plus Gold 1000W, Fully Modular, ECO Mode with Fdb Fan Compact 150mm Size, Power Supply",179.99,EVGA,SuperNOVA 1000 G5,1000 W,80+ Gold,https://amazon.com/dp/B07WMTD41Z?tag=pcbuilder00-20
"NZXT C650, 80+ Gold Certified 650W Modular Power Supply with Hybrid Silent Fan Control and Fluid Dynamic Bearings",179.99,NZXT,C650,650 W,80+ Gold,https://amazon.com/dp/B082DYQCZC?tag=pcbuilder00-20
Corsair SF850L Fully Modular Low-Noise SFX Power Supply - ATX 3.0 & PCIe 5.0 Compliant,179.99,Corsair,CP-9020245-NA,850 W,80+ Gold,https://amazon.com/dp/B0BW9SV8HQ?tag=pcbuilder00-20
"EVGA Supernova 850 GM, 80 Plus Gold 850W, Fully Modular, ECO Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, SFX Form Factor",179.99,EVGA,SuperNOVA GM850,850 W,80+ Gold,https://amazon.com/dp/B093B5G7XD?tag=pcbuilder00-20
FSP Hydro PTM Pro 1000W 80 Plus Platinum Full Modular ATX 12V Power Supply,179.99,FSP,HPT2-1000M,1000 W,80+ Platinum,https://amazon.com/dp/B08L9S7F6Z?tag=pcbuilder00-20
"DeepCool PX1200G ATX3.0 80 Plus Gold Fully Modular 1200W Power Supply, 135mm FDB Fan with Silent Fanless Mode",179.99,DeepCool,R-PXC00G-FC0B-US,1200 W,80+ Gold,https://amazon.com/dp/B0C84FRBC5?tag=pcbuilder00-20
"Title: Cooler Master V750 Gold i ATX3.0 Fully Modular, 750W, 80+ Gold, Semi-Digital, 135mm Silent Fan",179.99,Cooler Master,MPZ-7501-AFAG-BUS,750 W,80+ Gold,https://amazon.com/dp/B0BXFPF2G6?tag=pcbuilder00-20
"Seasonic Focus GX-850, 80+ Gold Certified 850W Full-Modular ATX Power Supply with Fan Control in Fanless, Silent, and Cooling Mode",180.94,Seasonic,FOCUS,850 W,80+ Gold,https://amazon.com/dp/B07WVMDZMZ?tag=pcbuilder00-20
Corsair RM750e Fully Modular Low-Noise ATX Power Supply - Dual EPS12V Connectors,180.99,Corsair,CP-9020248-NA,750 W,80+ Gold,https://amazon.com/dp/B0BN234QRZ?tag=pcbuilder00-20
SilverStone Technology 700W Fixed Cable TFX Power Supply 80 Plus Gold TX700-G (SST-TX700-G),180.99,SilverStone Technology,SST-TX700-G,700 W,80+ Gold,https://amazon.com/dp/B08WTHF622?tag=pcbuilder00-20
"be quiet! System Power 9 500W cm, Modular, 80 Plus Bronze, Power Supply",183,be quiet!,System Power 9,500 W,80+ Bronze,https://amazon.com/dp/B07V8RNCH6?tag=pcbuilder00-20
Corsair RM1000x Shift Fully Modular ATX Power Supply - Modular Side Interface - ATX 3.0 & PCIe 5.0 Compliant - Zero RPM Fan Mode - 105°C-Rated Capacitors - 80 Plus Gold Efficiency - Black,184.99,Corsair,CP-9020253-NA,1000 W,80+ Gold,https://amazon.com/dp/B0BP8B6M7Y?tag=pcbuilder00-20
XPG Core Reactor II Modular PSU: ATX3.0-80 Plus Gold - ATX - Fully Modular Power Supply,184.99,XPG,COREREACTORII1200G-BKCUS,1200 W,80+ Gold,https://amazon.com/dp/B0CBQY6FYY?tag=pcbuilder00-20
"Cooler Master V850 Gold i ATX3.0 Fully Modular, 850W, 80+ Gold, Semi-Digital, 135mm Silent Fan",184.99,Cooler Master,MPZ-8501-AFAG-BUS,850 W,80+ Gold,https://amazon.com/dp/B0BXFQ6XPB?tag=pcbuilder00-20
"EVGA 600 B1, 600W 80+ Bronze Power Supply with Free Power On Self Tester",185,EVGA,600B1,600 W,80+ Bronze,https://amazon.com/dp/B00EON40CS?tag=pcbuilder00-20
"Antec High Current Gamer HCG-750, 80 PLUS BRONZE, 750 Watt Power Supply",185.99,Antec,HCG-750,750 W,80+ Bronze,https://amazon.com/dp/B0046L1PC6?tag=pcbuilder00-20
"Seasonic Vertex GX-750, 750W 80+ Gold, ATX 3.0 / PCIe 5.0 Compliant Full Modular, Fan Control in Fanless, Silent, and Cooling Mode",188,Seasonic,VERTEX GX-750,750 W,80+ Gold,https://amazon.com/dp/B0C572M2SM?tag=pcbuilder00-20
StarTech.com 350 Watt ATX12V 2.01 Computer PC Power Supply w/ 20 & 24 Pin Connector,188.57,StarTech,ATX2POWER350,350 W,80+,https://amazon.com/dp/B000FHGW8W?tag=pcbuilder00-20
Toughpower GF A3 Snow 1050W,189.44,Thermaltake,PS-TPD-1050FNFAGE-N,1050 W,80+ Gold,https://amazon.com/dp/B0CD2MZ677?tag=pcbuilder00-20
"Thermaltake Toughpower GF1 1000W 80+ Gold Analog Controlled SLI Full Modular Power Supply, Ultra Quiet 140mm Hydraulic Bearing Fan, Smart Zero Fan, 100% JP CAP PS-TPD-1000FNFAGU-1",189.57,Thermaltake,TTP-1000AH3FCG,1000 W,80+ Gold,https://amazon.com/dp/B095QXZQJD?tag=pcbuilder00-20
Thermaltake Toughpower iRGB Plus 750W 80+ Gold SLI/Crossfire Ready RGB LED ATX12V V2.4/ EPS V2.92,189.99,Thermaltake,Toughpower,750 W,80+ Gold,https://amazon.com/dp/B07NPLLLQK?tag=pcbuilder00-20
Seasonic FOCUS Plus 850 Platinum SSR-850PX 850W 80+ Platinum ATX12V & EPS12V Full Modular 120mm FDB Fan Compact 140 mm Size Power Supply,189.99,Seasonic,SSR-850PX,850 W,80+ Platinum,https://amazon.com/dp/B074N9FNV2?tag=pcbuilder00-20
Sparkle Power Inc. SPI ATX-300PA-B204 300W ATX V2.2 20+4PIN 8CM Ball-bearing FAN 1SATA,189.99,Sparkle,ATX-300PA-B204,300 W,80+,https://amazon.com/dp/B001E8FD4K?tag=pcbuilder00-20
"Corsair RM 750 Series, 80+ Gold Certified 750W Fully Modular Power Supply",190,Corsair,RM750,750 W,80+ Gold,https://amazon.com/dp/B07RF237B1?tag=pcbuilder00-20
PC Power & Cooling Silencer Series 1050 Watt 80Plus Platinum Fully-Modular Ultra Quiet ATX PC Power Supply,190.36,PC Power & Cooling,Silencer 1050,1050 W,80+ Platinum,https://amazon.com/dp/B077YXBMTC?tag=pcbuilder00-20
"EVGA Supernova 850 P5, 80 Plus Platinum 850W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-P5-0850-X1",191,EVGA,220-P5-0850-X1,850 W,80+ Platinum,https://amazon.com/dp/B09NB4PC6K?tag=pcbuilder00-20
"InWin P105II, 1050 Watts Gaming PC Power Supply",191.22,IN WIN,P105II,1050 W,80+ Platinum,https://amazon.com/dp/B0CJN3WSND?tag=pcbuilder00-20
"CORSAIR CX Series, CX600, 600 Watt, 80+ Bronze Certified, Non-Modular Power Supply",191.6,Corsair,CX600,600 W,80+ Bronze,https://amazon.com/dp/B0092ML0OC?tag=pcbuilder00-20
FSP Group Mini ITX Solution / Flex ATX 80 Plus Platinum 500W PMBus V1.2 High Efficiency Power Supply,192,FSP,FSP500-50FSPT,500 W,80+ Platinum,https://amazon.com/dp/B01N4IGM0O?tag=pcbuilder00-20
GIGABYTE GP-UD1000GM PG5 1000W PCIe 5.0 80 Plus Gold Certified Fully Modular Power Supply,194.83,Gigabyte,GP-UD1000GM PG5,1000 W,80+ Gold,https://amazon.com/dp/B09VK35VYJ?tag=pcbuilder00-20
GIGABYTE GP-UD1300GM PG5 1300W 80 Plus Gold Certified Fully Modular Power Supply,194.99,GIGABYTE,UD1300GM PG5,1300 W,80+ Gold,https://amazon.com/dp/B0BZFVFTWC?tag=pcbuilder00-20
"Seasonic FOCUS Plus 1000 Gold, 80+ Gold 1000W Full Modular ATX Power Supply",194.99,Seasonic,FOCUS Plus Gold,1000 W,80+ Gold,https://amazon.com/dp/B078T1XSJ1?tag=pcbuilder00-20
"Cooler Master XG850 Plus Platinum ARGB Fully Modular, 850W, 80+ Platinum, ARGB 135mm Silent Fan, Built-in Information Display Panel, Intel ATX 12V Ver 2.53, 100% Japanese Capacitors",195,Cooler Master,MPG-8501-AFBAP-XUS,850 W,80+ Platinum,https://amazon.com/dp/B09WPBD741?tag=pcbuilder00-20
"Corsair CX Series, 80+ Bronze Certified 750W Non-Modular Power Supply",195.29,Corsair,CX (2017),750 W,80+ Bronze,https://amazon.com/dp/B01N9KIFWF?tag=pcbuilder00-20
"CORSAIR RMX Series, RM550x, 550 Watt, 80+ Gold Certified, Fully Modular Power Supply",195.99,Corsair,RM550x,550 W,80+ Gold,https://amazon.com/dp/B015YEICJ2?tag=pcbuilder00-20
"be quiet! Straight Power 11, 80+ Gold Certified 850W Power Supply",196.15,be quiet!,Straight Power 11,850 W,80+ Gold,https://amazon.com/dp/B078X22YBR?tag=pcbuilder00-20
"CORSAIR RM650X Series, 80+ Gold Certified 650W Fully Modular Power Supply",196.56,Corsair,RM650x,650 W,80+ Gold,https://amazon.com/dp/B015YEIBJ8?tag=pcbuilder00-20
DeepCool DQ650-M-V2L 650W ATX12V / EPS12V 80 Plus Gold Certified Fully Modular Power Supply,197,DeepCool,DQ650-M-V2L,650 W,80+ Gold,https://amazon.com/dp/B08FRJX752?tag=pcbuilder00-20
Fractal Design Ion+ 2 Platinum 560W 80 Plus Platinum Certified 560W Full Modular Compact ATX Power Supply,197.09,Fractal Design,FD-P-IA2P-560-UK,560 W,80+ Platinum,https://amazon.com/dp/B094D2L9NJ?tag=pcbuilder00-20
Corsair CMPSU-550VX 550-Watt VX Series 80 Plus Certified Power Supply compatible with Core i7 and Core i5,197.74,Corsair,CMPSU-550VX,550 W,80+,https://amazon.com/dp/B000WU2FGK?tag=pcbuilder00-20
"Corsair RM 850 Series, 80+ Gold Certified 850W Fully Modular Power Supply",199,Corsair,RM850,850 W,80+ Gold,https://amazon.com/dp/B07RCKG95L?tag=pcbuilder00-20
be quiet! BN513 Pure Performance Power 12 M 1200W Modular Quiet Performance Power Supply,199.9,be quiet!,BN513,1200 W,80+ Gold,https://amazon.com/dp/B0CBP3C2S9?tag=pcbuilder00-20
MSI MPG A1000G PCIE 5 & ATX 3.0 Gaming Power Supply - Full Modular - 80 Plus Gold Certified 1000W,199.94,MSI,MPGA1000GPCIE5,1000 W,80+ Gold,https://amazon.com/dp/B0B434DB7Y?tag=pcbuilder00-20
Corsair SF1000L Fully Modular Low-Noise SFX Power Supply - ATX 3.0 & PCIe 5.0 Compliant,199.99,Corsair,CP-9020246-NA,1000 W,80+ Gold,https://amazon.com/dp/B0BW9TG9ZY?tag=pcbuilder00-20
"Thermaltake Toughpower GF A3 1200W, True 600W 12VHPWR Connectors on PSU",199.99,Thermaltake,PS-TPD-1200FNFAGU-L,1200 W,80+ Gold,https://amazon.com/dp/B0C1JKK1YZ?tag=pcbuilder00-20
"EVGA SuperNOVA 1000 G+, 80 Plus Gold 1000W Fully Modular Power Supply",199.99,EVGA,SuperNOVA G1,1000 W,80+ Gold,https://amazon.com/dp/B0797D5WHH?tag=pcbuilder00-20
"CORSAIR VS Series, VS500, 500 Watt, 80+ White Certified, Non-Modular Power Supply",199.99,Corsair,VS500,500 W,80+,https://amazon.com/dp/B01N2HRRH4?tag=pcbuilder00-20
SilverStone Technology Small Form Factor 100% Fanless Fully Modular SFX-L 450 W 80 Plus Platinum Power Supply,199.99,SilverStone Technology,NJ450,450 W,80+ Platinum,https://amazon.com/dp/B07F6JZ9NQ?tag=pcbuilder00-20
"Phanteks (PH-P850PSF_02) Revolt SFX 850W 80PLUS Platinum, Super Compact SFX Form Factor",199.99,Phanteks,PH-P850PSF_02,850 W,80+ Platinum,https://amazon.com/dp/B0BVNY4LKY?tag=pcbuilder00-20
Thermaltake Toughpower PF1 ARGB 850W 80+ Platinum 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply,200,Thermaltake,Toughpower PF1,850 W,80+ Platinum,https://amazon.com/dp/B07WJLBV55?tag=pcbuilder00-20
Antec BP550 Plus 550W ATX12V V2.3 Modular Power Supply,200,Antec,BP550 Plus,550 W,80+,https://amazon.com/dp/B0017KE3DM?tag=pcbuilder00-20
"ANTEC NeoECO, NE1300G M ATX3.0, 1300W Full Modular PSU, 80 Plus Gold Certified",200.23,Antec,NE1300G M ATX3.0,1300 W,80+ Gold,https://amazon.com/dp/B00BO1MADE?tag=pcbuilder00-20
"EVGA Supernova 1300 G+, 80+ Gold 1300W, Fully Modular, 10 Year Warranty, Includes Free Power On Self Tester, Power Supply 220-GP-1300-X1",203.86,EVGA,220-GP-1300-X1,1300 W,80+ Gold,https://amazon.com/dp/B08DZY15CW?tag=pcbuilder00-20
"Seasonic PRIME FANLESS PX-500, 500W 80+ Platinum, Full Modular, ATX12V & EPS12V, True Fanless Design, 12 Year Warranty, Perfect Power Supply for situations",204.24,Seasonic,PRIME FANLESS PX-500,500 W,80+ Platinum,https://amazon.com/dp/B0869RSK7X?tag=pcbuilder00-20
"Seasonic Focus V3 GX-1000, 1000W 80+ Gold, Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode",204.99,Seasonic,ATX3-FOCUS-GX-1000,1000 W,80+ Gold,https://amazon.com/dp/B0C5B8B8SL?tag=pcbuilder00-20
Cooler Master V850 Platinum - Full-Modular 80 Plus Platinum Certified Power Supply,206,Cooler Master,V850,850 W,80+ Platinum,https://amazon.com/dp/B07NQTTGZW?tag=pcbuilder00-20
"Seasonic FOCUS GX-1000, 1000W 80+ Gold, Full-Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming and Various Application, SSR-1000FX.",206.51,Seasonic,FOCUS GX-1000,1000 W,80+ Gold,https://amazon.com/dp/B07WVWJW8N?tag=pcbuilder00-20
Corsair CX 750 Watt 80 Plus Bronze Certified Non-Modular Power Supply,207.35,Corsair,CX 750,750 W,80+ Bronze,https://amazon.com/dp/B008RJZQSW?tag=pcbuilder00-20
"Corsair RMX Series (RM850X), 80+ Gold Certified 850W Fully Modular Power Supply",209,Corsair,RMx (2018),850 W,80+ Gold,https://amazon.com/dp/B079H5WNXN?tag=pcbuilder00-20
"Seasonic PRIME GX-750, 750W , Full Modular, Fan Control in Fanless, Silent, and Cooling Mode, Perfect Power Supply for Gaming and High-Performance Systems, SSR-750GD2.",209.45,Seasonic,PRIME GX-750,750 W,80+ Gold,https://amazon.com/dp/B07XF2JMGW?tag=pcbuilder00-20
"be quiet! Straight Power 11 Platinum 1000W, BN644, fully modular, power supply",209.9,be quiet!,Straight Power 11,1000 W,80+ Platinum,https://amazon.com/dp/B085WW32T2?tag=pcbuilder00-20
"be quiet! Dark Power 13 750W, 80 Plus Titanium Efficiency, ATX 3.0, PCIe 5, Modular, Power Supply",209.9,be quiet!,BN659,750 W,80+ Titanium,https://amazon.com/dp/B0BV6FSFL9?tag=pcbuilder00-20
"Thermaltake Toughpower Grand RGB 850W 80+ Platinum Smart Zero RGB Fan, SLI/CrossFire Ready Continuous Power, Full Modular ATX 12V 2.4/EPS 12V 2.92 Power Supply",209.99,Thermaltake,Toughpower Grand RGB 850,850 W,80+ Platinum,https://amazon.com/dp/B0793FDTSD?tag=pcbuilder00-20
"Cooler Master XG750 Plus Platinum ARGB Fully Modular, 750W, 80+ Platinum, ARGB 135mm Silent Fan, Built-in Information Display Panel, Intel ATX 12V Ver 2.53, 100% Japanese Capacitors",209.99,Cooler Master,MPG-7501-AFBAP-XUS,750 W,80+ Platinum,https://amazon.com/dp/B09WP6CC23?tag=pcbuilder00-20
"EVGA Supernova 750 PQ, 80+ Platinum 750W, Semi Modular, EVGA ECO Mode, 10 Year Warranty",210,EVGA,210-PQ-0750-X1,750 W,80+ Platinum,https://amazon.com/dp/B07BVZXW55?tag=pcbuilder00-20
